step,id,x,y,z
7897,4,2.02195e+09,8.75106e+08,1.73423e+09
7897,5,1.55895e+07,2.05685e+09,8.8035e+08
7897,6,1.31503e+09,1.30503e+09,1.88813e+09
7897,7,4.50659e+08,6.24486e+08,1.00816e+09
7897,8,1.246e+09,9.71592e+08,1.68666e+09
7897,9,7.95693e+08,1.18287e+09,1.47931e+09
7898,0,1.45626e+09,1.53541e+09,2.04434e+09
7898,1,1.48038e+09,1.00935e+09,1.99785e+09
7898,2,4.30737e+08,1.92056e+08,1.51695e+09
7898,3,3.95635e+08,1.22299e+09,1.32297e+09
7898,4,2.01917e+09,8.7619e+08,1.73725e+09
7898,5,7.22662e+06,2.06159e+09,8.68742e+08
7898,6,1.31425e+09,1.30731e+09,1.89018e+09
7898,7,4.42506e+08,6.23462e+08,1.01149e+09
7898,8,1.24585e+09,9.8271e+08,1.68931e+09
7898,9,7.99121e+08,1.17277e+09,1.48105e+09
7899,0,1.45503e+09,1.53448e+09,2.04397e+09
7899,1,1.48341e+09,1.01031e+09,2.0004e+09
7899,2,4.29005e+08,1.93904e+08,1.51568e+09
7899,3,4.00914e+08,1.22294e+09,1.32419e+09
7899,4,2.0163e+09,8.77301e+08,1.74027e+09
7899,5,0,2.06631e+09,8.57149e+08
7899,6,1.31351e+09,1.30953e+09,1.89222e+09
7899,7,4.34378e+08,6.22465e+08,1.01488e+09
7899,8,1.2457e+09,9.93916e+08,1.69202e+09
7899,9,8.02574e+08,1.16264e+09,1.48281e+09
7900,0,1.45374e+09,1.5334e+09,2.0435e+09
7900,1,1.48635e+09,1.01136e+09,2.00285e+09
7900,2,4.27294e+08,1.95802e+08,1.51439e+09
7900,3,4.0628e+08,1.22285e+09,1.32544e+09
7900,4,2.01336e+09,8.78439e+08,1.74331e+09
7900,5,8.36257e+06,2.07101e+09,8.45571e+08
7900,6,1.31281e+09,1.31167e+09,1.89425e+09
7900,7,4.26274e+08,6.21496e+08,1.01832e+09
7900,8,1.24557e+09,1.00521e+09,1.6948e+09
7900,9,8.06053e+08,1.1525e+09,1.48459e+09
7901,0,1.45238e+09,1.53217e+09,2.04295e+09
7901,1,1.4892e+09,1.0125e+09,2.00518e+09
7901,2,4.25604e+08,1.9775e+08,1.5131e+09
7901,3,4.11732e+08,1.22274e+09,1.32673e+09
7901,4,2.01034e+09,8.79603e+08,1.74637e+09
7901,5,1.67431e+07,2.07568e+09,8.34008e+08
7901,6,1.31214e+09,1.31375e+09,1.89629e+09
7901,7,4.18196e+08,6.20554e+08,1.02181e+09
7901,8,1.24545e+09,1.01659e+09,1.69765e+09
7901,9,8.09561e+08,1.14234e+09,1.4864e+09
7902,0,1.45095e+09,1.53078e+09,2.04231e+09
7902,1,1.49196e+09,1.01374e+09,2.00741e+09
7902,2,4.23936e+08,1.99747e+08,1.51179e+09
7902,3,4.17271e+08,1.22259e+09,1.32804e+09
7902,4,2.00724e+09,8.80796e+08,1.74943e+09
7902,5,2.51414e+07,2.08033e+09,8.2246e+08
7902,6,1.31151e+09,1.31575e+09,1.89831e+09
7902,7,4.10144e+08,6.19639e+08,1.02536e+09
7902,8,1.24533e+09,1.02806e+09,1.70056e+09
7902,9,8.13098e+08,1.13217e+09,1.48824e+09
7903,0,1.44945e+09,1.52924e+09,2.04158e+09
7903,1,1.49462e+09,1.01507e+09,2.00952e+09
7903,2,4.22289e+08,2.01794e+08,1.51047e+09
7903,3,4.22896e+08,1.2224e+09,1.32939e+09
7903,4,2.00405e+09,8.82017e+08,1.75251e+09
7903,5,3.35569e+07,2.08496e+09,8.10928e+08
7903,6,1.31092e+09,1.31769e+09,1.90032e+09
7903,7,4.02121e+08,6.18749e+08,1.02896e+09
7903,8,1.24523e+09,1.03961e+09,1.70355e+09
7903,9,8.16667e+08,1.122e+09,1.4901e+09
7904,0,1.44787e+09,1.52754e+09,2.04076e+09
7904,1,1.49719e+09,1.0165e+09,2.01153e+09
7904,2,4.20663e+08,2.03892e+08,1.50914e+09
7904,3,4.28606e+08,1.22219e+09,1.33077e+09
7904,4,2.00078e+09,8.83267e+08,1.7556e+09
7904,5,4.19894e+07,2.08956e+09,7.99411e+08
7904,6,1.31037e+09,1.31956e+09,1.90233e+09
7904,7,3.94125e+08,6.17886e+08,1.03261e+09
7904,8,1.24513e+09,1.05124e+09,1.70662e+09
7904,9,8.20269e+08,1.11182e+09,1.49199e+09
7905,0,1.44621e+09,1.52568e+09,2.03984e+09
7905,1,1.49966e+09,1.01803e+09,2.01343e+09
7905,2,4.19059e+08,2.06041e+08,1.5078e+09
7905,3,4.34401e+08,1.22193e+09,1.33218e+09
7905,4,1.99743e+09,8.84547e+08,1.7587e+09
7905,5,5.04385e+07,2.09415e+09,7.8791e+08
7905,6,1.30986e+09,1.32135e+09,1.90431e+09
7905,7,3.86159e+08,6.17047e+08,1.03632e+09
7905,8,1.24504e+09,1.06296e+09,1.70975e+09
7905,9,8.23905e+08,1.10164e+09,1.49391e+09
7906,0,1.44448e+09,1.52364e+09,2.03882e+09
7906,1,1.50205e+09,1.01966e+09,2.01523e+09
7906,2,4.17476e+08,2.0824e+08,1.50645e+09
7906,3,4.4028e+08,1.22164e+09,1.33362e+09
7906,4,1.994e+09,8.85857e+08,1.76181e+09
7906,5,5.89039e+07,2.09871e+09,7.76425e+08
7906,6,1.3094e+09,1.32308e+09,1.90628e+09
7906,7,3.78224e+08,6.16234e+08,1.04009e+09
7906,8,1.24496e+09,1.07477e+09,1.71297e+09
7906,9,8.27576e+08,1.09146e+09,1.49586e+09
7907,0,1.44266e+09,1.52144e+09,2.0377e+09
7907,1,1.50434e+09,1.02139e+09,2.01692e+09
7907,2,4.15913e+08,2.10492e+08,1.50509e+09
7907,3,4.46243e+08,1.2213e+09,1.3351e+09
7907,4,1.99048e+09,8.87198e+08,1.76494e+09
7907,5,6.73852e+07,2.10325e+09,7.64955e+08
7907,6,1.30898e+09,1.32473e+09,1.90823e+09
7907,7,3.7032e+08,6.15444e+08,1.0439e+09
7907,8,1.24489e+09,1.08665e+09,1.71626e+09
7907,9,8.31283e+08,1.0813e+09,1.49784e+09
7908,0,1.44077e+09,1.51906e+09,2.03648e+09
7908,1,1.50653e+09,1.02322e+09,2.01851e+09
7908,2,4.14372e+08,2.12795e+08,1.50372e+09
7908,3,4.52289e+08,1.22093e+09,1.3366e+09
7908,4,1.98687e+09,8.8857e+08,1.76808e+09
7908,5,7.58822e+07,2.10777e+09,7.53501e+08
7908,6,1.3086e+09,1.32631e+09,1.91015e+09
7908,7,3.62448e+08,6.14677e+08,1.04778e+09
7908,8,1.24483e+09,1.09862e+09,1.71964e+09
7908,9,8.35027e+08,1.07114e+09,1.49985e+09
7909,0,1.43878e+09,1.51651e+09,2.03516e+09
7909,1,1.50864e+09,1.02516e+09,2.01999e+09
7909,2,4.12852e+08,2.1515e+08,1.50233e+09
7909,3,4.58417e+08,1.22051e+09,1.33815e+09
7909,4,1.98318e+09,8.89975e+08,1.77124e+09
7909,5,8.43945e+07,2.11226e+09,7.42062e+08
7909,6,1.30827e+09,1.32782e+09,1.91205e+09
7909,7,3.54609e+08,6.13934e+08,1.0517e+09
7909,8,1.24479e+09,1.11067e+09,1.72311e+09
7909,9,8.38808e+08,1.06101e+09,1.50189e+09
7910,0,1.4367e+09,1.51376e+09,2.03373e+09
7910,1,1.51065e+09,1.0272e+09,2.02137e+09
7910,2,4.11353e+08,2.17558e+08,1.50094e+09
7910,3,4.64627e+08,1.22005e+09,1.33972e+09
7910,4,1.97941e+09,8.91413e+08,1.77441e+09
7910,5,9.29218e+07,2.11674e+09,7.3064e+08
7910,6,1.30798e+09,1.32925e+09,1.91391e+09
7910,7,3.46804e+08,6.13212e+08,1.05568e+09
7910,8,1.24476e+09,1.1228e+09,1.72667e+09
7910,9,8.42626e+08,1.05089e+09,1.50397e+09
7911,0,1.43454e+09,1.51083e+09,2.03218e+09
7911,1,1.51256e+09,1.02934e+09,2.02265e+09
7911,2,4.09874e+08,2.20018e+08,1.49953e+09
7911,3,4.70917e+08,1.21955e+09,1.34134e+09
7911,4,1.97554e+09,8.92885e+08,1.77759e+09
7911,5,1.01464e+08,2.12119e+09,7.19234e+08
7911,6,1.30774e+09,1.33061e+09,1.91573e+09
7911,7,3.39034e+08,6.12511e+08,1.05971e+09
7911,8,1.24475e+09,1.13501e+09,1.73033e+09
7911,9,8.46481e+08,1.0408e+09,1.50608e+09
7912,0,1.43227e+09,1.5077e+09,2.03053e+09
7912,1,1.51439e+09,1.03159e+09,2.02383e+09
7912,2,4.08417e+08,2.22532e+08,1.49811e+09
7912,3,4.77287e+08,1.21901e+09,1.34298e+09
7912,4,1.97159e+09,8.94391e+08,1.78079e+09
7912,5,1.1002e+08,2.12563e+09,7.07843e+08
7912,6,1.30755e+09,1.3319e+09,1.91751e+09
7912,7,3.313e+08,6.11831e+08,1.0638e+09
7912,8,1.24477e+09,1.1473e+09,1.7341e+09
7912,9,8.50371e+08,1.03074e+09,1.50822e+09
7913,0,1.4299e+09,1.50437e+09,2.02875e+09
7913,1,1.51612e+09,1.03396e+09,2.0249e+09
7913,2,4.0698e+08,2.251e+08,1.49668e+09
7913,3,4.83736e+08,1.21842e+09,1.34466e+09
7913,4,1.96755e+09,8.95932e+08,1.78401e+09
7913,5,1.18591e+08,2.13004e+09,6.96469e+08
7913,6,1.30741e+09,1.33312e+09,1.91924e+09
7913,7,3.23603e+08,6.1117e+08,1.06793e+09
7913,8,1.24481e+09,1.15967e+09,1.73798e+09
7913,9,8.54297e+08,1.02072e+09,1.51039e+09
7914,0,1.42743e+09,1.50083e+09,2.02685e+09
7914,1,1.51775e+09,1.03643e+09,2.02588e+09
7914,2,4.05564e+08,2.27722e+08,1.49523e+09
7914,3,4.90263e+08,1.21779e+09,1.34638e+09
7914,4,1.96341e+09,8.9751e+08,1.78723e+09
7914,5,1.27175e+08,2.13443e+09,6.85111e+08
7914,6,1.30732e+09,1.33426e+09,1.92091e+09
7914,7,3.15943e+08,6.10528e+08,1.07213e+09
7914,8,1.24489e+09,1.17213e+09,1.74198e+09
7914,9,8.58256e+08,1.01073e+09,1.5126e+09
7915,0,1.42484e+09,1.49707e+09,2.02482e+09
7915,1,1.51929e+09,1.03901e+09,2.02676e+09
7915,2,4.04168e+08,2.30398e+08,1.49377e+09
7915,3,4.96867e+08,1.21711e+09,1.34813e+09
7915,4,1.95919e+09,8.99124e+08,1.79048e+09
7915,5,1.35773e+08,2.13881e+09,6.73768e+08
7915,6,1.30728e+09,1.33533e+09,1.92253e+09
7915,7,3.08323e+08,6.09904e+08,1.07637e+09
7915,8,1.245e+09,1.18466e+09,1.74611e+09
7915,9,8.62247e+08,1.00078e+09,1.51484e+09
7916,0,1.42214e+09,1.49308e+09,2.02266e+09
7916,1,1.52074e+09,1.04171e+09,2.02753e+09
7916,2,4.02793e+08,2.33129e+08,1.4923e+09
7916,3,5.03548e+08,1.21638e+09,1.34991e+09
7916,4,1.95488e+09,9.00776e+08,1.79374e+09
7916,5,1.44384e+08,2.14316e+09,6.62442e+08
7916,6,1.30729e+09,1.33634e+09,1.92407e+09
7916,7,3.00742e+08,6.09296e+08,1.08067e+09
7916,8,1.24516e+09,1.19728e+09,1.75038e+09
7916,9,8.6627e+08,9.9087e+08,1.51711e+09
7917,0,1.41932e+09,1.48887e+09,2.02036e+09
7917,1,1.52209e+09,1.04452e+09,2.02821e+09
7917,2,4.01439e+08,2.35915e+08,1.49082e+09
7917,3,5.10303e+08,1.21561e+09,1.35174e+09
7917,4,1.95047e+09,9.02467e+08,1.79701e+09
7917,5,1.53008e+08,2.14749e+09,6.51133e+08
7917,6,1.30735e+09,1.33727e+09,1.92554e+09
7917,7,2.93201e+08,6.08704e+08,1.08501e+09
7917,8,1.24537e+09,1.20998e+09,1.75481e+09
7917,9,8.70321e+08,9.8101e+08,1.51942e+09
7918,0,1.41637e+09,1.48441e+09,2.01791e+09
7918,1,1.52334e+09,1.04745e+09,2.0288e+09
7918,2,4.00105e+08,2.38757e+08,1.48933e+09
7918,3,5.17133e+08,1.21479e+09,1.3536e+09
7918,4,1.94597e+09,9.04197e+08,1.8003e+09
7918,5,1.61645e+08,2.15181e+09,6.39839e+08
7918,6,1.30747e+09,1.33815e+09,1.92691e+09
7918,7,2.85702e+08,6.08127e+08,1.08942e+09
7918,8,1.24564e+09,1.22277e+09,1.7594e+09
7918,9,8.74399e+08,9.71199e+08,1.52175e+09
7919,0,1.41328e+09,1.47969e+09,2.01531e+09
7919,1,1.5245e+09,1.0505e+09,2.02928e+09
7919,2,3.98792e+08,2.41654e+08,1.48782e+09
7919,3,5.24037e+08,1.21392e+09,1.35549e+09
7919,4,1.94138e+09,9.05968e+08,1.80361e+09
7919,5,1.70294e+08,2.1561e+09,6.28562e+08
7919,6,1.30763e+09,1.33896e+09,1.92819e+09
7919,7,2.78245e+08,6.07564e+08,1.09387e+09
7919,8,1.24598e+09,1.23564e+09,1.76418e+09
7919,9,8.78502e+08,9.6144e+08,1.52411e+09
7920,0,1.41004e+09,1.47471e+09,2.01255e+09
7920,1,1.52557e+09,1.05366e+09,2.02967e+09
7920,2,3.97498e+08,2.44608e+08,1.4863e+09
7920,3,5.31012e+08,1.21301e+09,1.35743e+09
7920,4,1.93669e+09,9.0778e+08,1.80693e+09
7920,5,1.78956e+08,2.16038e+09,6.17301e+08
7920,6,1.30785e+09,1.33973e+09,1.92936e+09
7920,7,2.70832e+08,6.07014e+08,1.09837e+09
7920,8,1.2464e+09,1.24859e+09,1.76915e+09
7920,9,8.82629e+08,9.51733e+08,1.5265e+09
7921,0,1.40665e+09,1.46946e+09,2.00962e+09
7921,1,1.52653e+09,1.05695e+09,2.02996e+09
7921,2,3.96226e+08,2.47619e+08,1.48477e+09
7921,3,5.3806e+08,1.21205e+09,1.3594e+09
7921,4,1.9319e+09,9.09635e+08,1.81028e+09
7921,5,1.87629e+08,2.16464e+09,6.06056e+08
7921,6,1.30812e+09,1.34045e+09,1.9304e+09
7921,7,2.63463e+08,6.06476e+08,1.10293e+09
7921,8,1.24691e+09,1.26163e+09,1.77434e+09
7921,9,8.86776e+08,9.42081e+08,1.52892e+09
7922,0,1.40309e+09,1.46391e+09,2.0065e+09
7922,1,1.5274e+09,1.06036e+09,2.03016e+09
7922,2,3.94973e+08,2.50687e+08,1.48322e+09
7922,3,5.45178e+08,1.21105e+09,1.36141e+09
7922,4,1.92702e+09,9.11534e+08,1.81363e+09
7922,5,1.96314e+08,2.16887e+09,5.94827e+08
7922,6,1.30845e+09,1.34115e+09,1.93131e+09
7922,7,2.56139e+08,6.05948e+08,1.10754e+09
7922,8,1.24753e+09,1.27475e+09,1.77977e+09
7922,9,8.90943e+08,9.32485e+08,1.53137e+09
7923,0,1.39935e+09,1.45806e+09,2.00319e+09
7923,1,1.52817e+09,1.0639e+09,2.03026e+09
7923,2,3.9374e+08,2.53813e+08,1.48166e+09
7923,3,5.52365e+08,1.20999e+09,1.36346e+09
7923,4,1.92203e+09,9.13477e+08,1.81701e+09
7923,5,2.05011e+08,2.1731e+09,5.83615e+08
7923,6,1.30882e+09,1.34183e+09,1.93207e+09
7923,7,2.4886e+08,6.0543e+08,1.1122e+09
7923,8,1.24826e+09,1.28795e+09,1.78546e+09
7923,9,8.95128e+08,9.22946e+08,1.53384e+09
7924,0,1.39542e+09,1.45189e+09,1.99966e+09
7924,1,1.52883e+09,1.06757e+09,2.03026e+09
7924,2,3.92528e+08,2.56996e+08,1.48009e+09
7924,3,5.59622e+08,1.20889e+09,1.36554e+09
7924,4,1.91695e+09,9.15467e+08,1.8204e+09
7924,5,2.13719e+08,2.1773e+09,5.72419e+08
7924,6,1.30924e+09,1.34251e+09,1.93267e+09
7924,7,2.41629e+08,6.0492e+08,1.11691e+09
7924,8,1.24914e+09,1.30121e+09,1.79144e+09
7924,9,8.99328e+08,9.13465e+08,1.53634e+09
7925,0,1.39127e+09,1.44537e+09,1.99591e+09
7925,1,1.5294e+09,1.07136e+09,2.03017e+09
7925,2,3.91335e+08,2.60238e+08,1.4785e+09
7925,3,5.66946e+08,1.20775e+09,1.36767e+09
7925,4,1.91177e+09,9.17503e+08,1.82381e+09
7925,5,2.22438e+08,2.18148e+09,5.6124e+08
7925,6,1.30972e+09,1.34322e+09,1.93309e+09
7925,7,2.34446e+08,6.04418e+08,1.12167e+09
7925,8,1.25017e+09,1.31454e+09,1.79773e+09
7925,9,9.03543e+08,9.04043e+08,1.53887e+09
7926,0,1.38688e+09,1.43851e+09,1.99191e+09
7926,1,1.52986e+09,1.07529e+09,2.02998e+09
7926,2,3.90162e+08,2.63538e+08,1.47691e+09
7926,3,5.74337e+08,1.20656e+09,1.36983e+09
7926,4,1.90648e+09,9.19587e+08,1.82724e+09
7926,5,2.31167e+08,2.18565e+09,5.50076e+08
7926,6,1.31024e+09,1.34399e+09,1.93331e+09
7926,7,2.27311e+08,6.03922e+08,1.12648e+09
7926,8,1.25137e+09,1.32792e+09,1.80435e+09
7926,9,9.07771e+08,8.94679e+08,1.54141e+09
7927,0,1.38224e+09,1.43127e+09,1.98763e+09
7927,1,1.53022e+09,1.07935e+09,2.0297e+09
7927,2,3.89009e+08,2.66897e+08,1.47529e+09
7927,3,5.81794e+08,1.20532e+09,1.37204e+09
7927,4,1.90109e+09,9.21722e+08,1.83069e+09
7927,5,2.39907e+08,2.1898e+09,5.38929e+08
7927,6,1.31081e+09,1.34485e+09,1.93334e+09
7927,7,2.20226e+08,6.03431e+08,1.13134e+09
7927,8,1.25277e+09,1.34132e+09,1.81135e+09
7927,9,9.1201e+08,8.85376e+08,1.54398e+09
7928,0,1.37731e+09,1.42364e+09,1.98306e+09
7928,1,1.53047e+09,1.08355e+09,2.02932e+09
7928,2,3.87875e+08,2.70315e+08,1.47367e+09
7928,3,5.89317e+08,1.20404e+09,1.37428e+09
7928,4,1.89559e+09,9.23907e+08,1.83416e+09
7928,5,2.48658e+08,2.19393e+09,5.27799e+08
7928,6,1.31143e+09,1.34585e+09,1.93317e+09
7928,7,2.13191e+08,6.02944e+08,1.13625e+09
7928,8,1.2544e+09,1.35473e+09,1.81874e+09
7928,9,9.16259e+08,8.76133e+08,1.54658e+09
7929,0,1.37205e+09,1.41561e+09,1.97814e+09
7929,1,1.5306e+09,1.08788e+09,2.02884e+09
7929,2,3.8676e+08,2.73793e+08,1.47203e+09
7929,3,5.96904e+08,1.20271e+09,1.37657e+09
7929,4,1.88999e+09,9.26145e+08,1.83764e+09
7929,5,2.57418e+08,2.19805e+09,5.16684e+08
7929,6,1.31211e+09,1.34704e+09,1.93278e+09
7929,7,2.06208e+08,6.02461e+08,1.14121e+09
7929,8,1.25628e+09,1.3681e+09,1.82656e+09
7929,9,9.20517e+08,8.6695e+08,1.54919e+09
7930,0,1.36644e+09,1.40717e+09,1.97285e+09
7930,1,1.53063e+09,1.09236e+09,2.02826e+09
7930,2,3.85665e+08,2.7733e+08,1.47038e+09
7930,3,6.04555e+08,1.20134e+09,1.37889e+09
7930,4,1.88427e+09,9.28436e+08,1.84114e+09
7930,5,2.66188e+08,2.20214e+09,5.05586e+08
7930,6,1.31284e+09,1.34847e+09,1.9322e+09
7930,7,1.99277e+08,6.01979e+08,1.14622e+09
7930,8,1.25844e+09,1.38139e+09,1.83484e+09
7930,9,9.24784e+08,8.57828e+08,1.55182e+09
7931,0,1.36043e+09,1.39833e+09,1.96714e+09
7931,1,1.53054e+09,1.09698e+09,2.02759e+09
7931,2,3.84589e+08,2.80928e+08,1.46871e+09
7931,3,6.12268e+08,1.19993e+09,1.38126e+09
7931,4,1.87845e+09,9.30783e+08,1.84467e+09
7931,5,2.74968e+08,2.20623e+09,4.94504e+08
7931,6,1.31364e+09,1.3502e+09,1.93143e+09
7931,7,1.924e+08,6.01498e+08,1.15128e+09
7931,8,1.26092e+09,1.39455e+09,1.84359e+09
7931,9,9.29058e+08,8.48767e+08,1.55448e+09
7932,0,1.35397e+09,1.38912e+09,1.96096e+09
7932,1,1.53033e+09,1.10174e+09,2.02681e+09
7932,2,3.83531e+08,2.84586e+08,1.46704e+09
7932,3,6.20044e+08,1.19847e+09,1.38367e+09
7932,4,1.87252e+09,9.33187e+08,1.84821e+09
7932,5,2.83758e+08,2.21029e+09,4.83438e+08
7932,6,1.31451e+09,1.35228e+09,1.93051e+09
7932,7,1.85577e+08,6.01017e+08,1.15639e+09
7932,8,1.26374e+09,1.4075e+09,1.85283e+09
7932,9,9.33338e+08,8.39768e+08,1.55715e+09
7933,0,1.34704e+09,1.37961e+09,1.9543e+09
7933,1,1.53001e+09,1.10665e+09,2.02594e+09
7933,2,3.82492e+08,2.88305e+08,1.46535e+09
7933,3,6.27881e+08,1.19697e+09,1.38613e+09
7933,4,1.86647e+09,9.35649e+08,1.85177e+09
7933,5,2.92556e+08,2.21434e+09,4.72388e+08
7933,6,1.31547e+09,1.35475e+09,1.92945e+09
7933,7,1.78809e+08,6.00534e+08,1.16155e+09
7933,8,1.26694e+09,1.42015e+09,1.86256e+09
7933,9,9.37624e+08,8.3083e+08,1.55985e+09
7934,0,1.33963e+09,1.36993e+09,1.94714e+09
7934,1,1.52955e+09,1.1117e+09,2.02495e+09
7934,2,3.81472e+08,2.92085e+08,1.46364e+09
7934,3,6.35779e+08,1.19543e+09,1.38862e+09
7934,4,1.86031e+09,9.38172e+08,1.85535e+09
7934,5,3.01364e+08,2.21837e+09,4.61355e+08
7934,6,1.31649e+09,1.35761e+09,1.9283e+09
7934,7,1.72097e+08,6.00049e+08,1.16675e+09
7934,8,1.27053e+09,1.4324e+09,1.87276e+09
7934,9,9.41915e+08,8.21954e+08,1.56256e+09
7935,0,1.33178e+09,1.36025e+09,1.93952e+09
7935,1,1.52896e+09,1.11691e+09,2.02387e+09
7935,2,3.80469e+08,2.95925e+08,1.46193e+09
7935,3,6.43737e+08,1.19384e+09,1.39116e+09
7935,4,1.85403e+09,9.40757e+08,1.85895e+09
7935,5,3.1018e+08,2.22239e+09,4.50337e+08
7935,6,1.31756e+09,1.36084e+09,1.92707e+09
7935,7,1.65443e+08,5.9956e+08,1.172e+09
7935,8,1.27449e+09,1.44412e+09,1.88337e+09
7935,9,9.46211e+08,8.13141e+08,1.5653e+09
7936,0,1.3236e+09,1.35081e+09,1.93157e+09
7936,1,1.52824e+09,1.12226e+09,2.02267e+09
7936,2,3.79484e+08,2.99827e+08,1.4602e+09
7936,3,6.51755e+08,1.19222e+09,1.39374e+09
7936,4,1.84763e+09,9.43405e+08,1.86257e+09
7936,5,3.19005e+08,2.22639e+09,4.39336e+08
7936,6,1.31861e+09,1.36434e+09,1.92577e+09
7936,7,1.58848e+08,5.99067e+08,1.1773e+09
7936,8,1.2788e+09,1.4552e+09,1.89431e+09
7936,9,9.50511e+08,8.04391e+08,1.56805e+09
7937,0,1.31526e+09,1.34178e+09,1.92342e+09
7937,1,1.52739e+09,1.12775e+09,2.02137e+09
7937,2,3.78516e+08,3.03791e+08,1.45846e+09
7937,3,6.59831e+08,1.19055e+09,1.39637e+09
7937,4,1.84111e+09,9.46119e+08,1.86621e+09
7937,5,3.27839e+08,2.23038e+09,4.28351e+08
7937,6,1.31957e+09,1.36801e+09,1.92439e+09
7937,7,1.52312e+08,5.98569e+08,1.18265e+09
7937,8,1.2834e+09,1.46559e+09,1.90546e+09
7937,9,9.54815e+08,7.95705e+08,1.57082e+09
7938,0,1.3069e+09,1.33331e+09,1.91522e+09
7938,1,1.52639e+09,1.13339e+09,2.01995e+09
7938,2,3.77566e+08,3.07816e+08,1.4567e+09
7938,3,6.67967e+08,1.18885e+09,1.39904e+09
7938,4,1.83447e+09,9.48901e+08,1.86986e+09
7938,5,3.36681e+08,2.23435e+09,4.17382e+08
7938,6,1.32037e+09,1.37177e+09,1.92292e+09
7938,7,1.45836e+08,5.98064e+08,1.18804e+09
7938,8,1.28823e+09,1.47524e+09,1.91672e+09
7938,9,9.59122e+08,7.87082e+08,1.5736e+09
7939,0,1.29867e+09,1.32544e+09,1.9071e+09
7939,1,1.52524e+09,1.13918e+09,2.01842e+09
7939,2,3.76632e+08,3.11902e+08,1.45494e+09
7939,3,6.7616e+08,1.1871e+09,1.40175e+09
7939,4,1.82771e+09,9.51752e+08,1.87353e+09
7939,5,3.45531e+08,2.2383e+09,4.06428e+08
7939,6,1.32097e+09,1.37553e+09,1.92136e+09
7939,7,1.39423e+08,5.97552e+08,1.19348e+09
7939,8,1.29322e+09,1.48418e+09,1.92799e+09
7939,9,9.63433e+08,7.78525e+08,1.5764e+09
7940,0,1.29063e+09,1.31818e+09,1.89914e+09
7940,1,1.52395e+09,1.1451e+09,2.01678e+09
7940,2,3.75714e+08,3.16051e+08,1.45316e+09
7940,3,6.84412e+08,1.18531e+09,1.40452e+09
7940,4,1.82082e+09,9.54675e+08,1.87723e+09
7940,5,3.54388e+08,2.24224e+09,3.95491e+08
7940,6,1.32133e+09,1.37928e+09,1.91972e+09
7940,7,1.33072e+08,5.97031e+08,1.19897e+09
7940,8,1.29832e+09,1.49243e+09,1.93919e+09
7940,9,9.67746e+08,7.70033e+08,1.57923e+09
7941,0,1.28285e+09,1.31147e+09,1.89136e+09
7941,1,1.52251e+09,1.15117e+09,2.01502e+09
7941,2,3.74812e+08,3.20261e+08,1.45138e+09
7941,3,6.92722e+08,1.18349e+09,1.40732e+09
7941,4,1.8138e+09,9.57671e+08,1.88093e+09
7941,5,3.63254e+08,2.24617e+09,3.84569e+08
7941,6,1.32148e+09,1.383e+09,1.91804e+09
7941,7,1.26785e+08,5.96502e+08,1.2045e+09
7941,8,1.30351e+09,1.50005e+09,1.95028e+09
7941,9,9.72062e+08,7.61607e+08,1.58206e+09
7942,0,1.27533e+09,1.30526e+09,1.8838e+09
7942,1,1.52092e+09,1.15736e+09,2.01314e+09
7942,2,3.73926e+08,3.24533e+08,1.44958e+09
7942,3,7.01089e+08,1.18163e+09,1.41018e+09
7942,4,1.80665e+09,9.60743e+08,1.88466e+09
7942,5,3.72127e+08,2.25008e+09,3.73663e+08
7942,6,1.32142e+09,1.38668e+09,1.91634e+09
7942,7,1.20564e+08,5.95963e+08,1.21007e+09
7942,8,1.30874e+09,1.50708e+09,1.9612e+09
7942,9,9.76381e+08,7.53248e+08,1.58492e+09
7943,0,1.26808e+09,1.29949e+09,1.87644e+09
7943,1,1.51918e+09,1.16369e+09,2.01115e+09
7943,2,3.73054e+08,3.28867e+08,1.44777e+09
7943,3,7.09514e+08,1.17973e+09,1.41309e+09
7943,4,1.79937e+09,9.63892e+08,1.88839e+09
7943,5,3.81007e+08,2.25398e+09,3.62773e+08
7943,6,1.32119e+09,1.39032e+09,1.91466e+09
7943,7,1.14409e+08,5.95413e+08,1.21569e+09
7943,8,1.31399e+09,1.51356e+09,1.97194e+09
7943,9,9.80701e+08,7.44958e+08,1.58778e+09
7944,0,1.26109e+09,1.29412e+09,1.8693e+09
7944,1,1.51728e+09,1.17015e+09,2.00905e+09
7944,2,3.72197e+08,3.33262e+08,1.44595e+09
7944,3,7.17997e+08,1.17779e+09,1.41604e+09
7944,4,1.79197e+09,9.67122e+08,1.89215e+09
7944,5,3.89894e+08,2.25786e+09,3.51899e+08
7944,6,1.32082e+09,1.39391e+09,1.91302e+09
7944,7,1.08322e+08,5.94852e+08,1.22136e+09
7944,8,1.31926e+09,1.51955e+09,1.98247e+09
7944,9,9.85023e+08,7.36736e+08,1.59067e+09
7945,0,1.25436e+09,1.28909e+09,1.86236e+09
7945,1,1.51523e+09,1.17673e+09,2.00683e+09
7945,2,3.71354e+08,3.37719e+08,1.44412e+09
7945,3,7.26538e+08,1.17582e+09,1.41904e+09
7945,4,1.78442e+09,9.70435e+08,1.89591e+09
7945,5,3.98789e+08,2.26173e+09,3.4104e+08
